"speaker.gender","speaker","rater","gender","age","score"
"M",49,893,"F","Y",1
"M",49,940,"F","A",3
"M",49,917,"F","A",3
"M",49,913,"M","Y",3
"M",49,242,"M","Y",5
"M",49,912,"M","A",5
"M",49,202,"F","Y",3
"M",49,910,"F","A",1
"M",49,24,"M","A",3
"M",49,941,"M","A",4
"M",49,925,"F","Y",3
"M",49,55,"F","A",5
"M",49,896,"F","A",1
"M",49,914,"M","Y",4
"M",49,908,"M","A",3
"M",49,932,"F","Y",1
"M",49,894,"M","Y",3
"M",49,901,"M","Y",2
"M",5,936,"M","A",5
"M",5,198,"F","A",2
"M",5,203,"F","A",2
"M",5,242,"M","Y",3
"M",5,938,"M","Y",2
"M",5,202,"F","Y",3
"M",5,592,"F","A",3
"M",5,580,"F","A",3
"M",5,905,"M","A",3
"M",5,894,"M","Y",2
"M",5,44,"M","A",3
"M",5,900,"M","Y",2
"M",5,406,"F","Y",2
"M",5,404,"F","Y",4
"M",5,913,"M","Y",2
"M",5,79,"F","A",4
"M",5,169,"F","A",5
"M",5,937,"F","Y",2
"M",5,945,"M","A",3
"M",5,170,"F","A",3
"M",5,85,"F","Y",4
"M",5,918,"M","A",5
"M",5,3,"F","A",3
"M",5,935,"F","A",4
"M",5,942,"M","Y",2
"M",5,933,"F","Y",3
"M",5,901,"M","Y",5
"M",5,31,"F","A",3
"M",5,405,"F","Y",3
"M",5,589,"M","A",2
"M",5,908,"M","A",2
"M",5,930,"M","Y",4
"M",5,923,"F","Y",4
"M",5,896,"F","A",4
"M",5,932,"F","Y",6
"M",5,50,"M","A",3
"M",5,432,"M","Y",2
"M",5,914,"M","Y",4
"M",5,927,"F","Y",2
"M",5,895,"F","A",4
"M",5,917,"F","A",4
"M",5,904,"M","A",4
"M",5,49,"M","Y",5
"M",5,42,"M","A",2
"M",5,925,"F","Y",2
"M",5,911,"F","Y",5
"M",5,1,"M","A",1
"M",5,926,"F","Y",4
"M",5,906,"M","Y",3
"M",5,909,"M","Y",4
"M",5,940,"F","A",4
"M",5,55,"F","A",2
"M",5,588,"M","A",3
"M",5,36,"M","A",5
"M",5,941,"M","A",4
"M",5,596,"F","A",3
"M",5,251,"M","A",2
"M",5,382,"F","Y",6
"M",5,893,"F","Y",1
"M",5,578,"M","A",4
"M",5,890,"F","A",5
"M",5,18,"F","A",5
"M",5,381,"M","Y",2
"M",5,943,"M","Y",3
"M",5,409,"M","A",3
"M",5,62,"M","Y",2
"M",5,485,"F","A",7
"M",5,24,"M","A",3
"M",5,922,"M","Y",2
"M",5,912,"M","A",2
"M",5,934,"F","A",2
"M",5,897,"F","A",1
"M",5,899,"F","A",2
"M",5,902,"F","A",3
"M",5,915,"F","Y",1
"M",5,51,"M","A",4
"M",5,916,"M","Y",4
"M",5,910,"F","A",1
"M",5,281,"F","A",2
"M",5,208,"F","A",5
"M",5,892,"F","Y",4
"M",50,923,"F","Y",3
"M",50,943,"M","Y",2
"M",50,901,"M","Y",2
"M",50,904,"M","A",3
"M",50,169,"F","A",3
"M",50,915,"F","Y",1
"M",50,927,"F","Y",1
"M",50,922,"M","Y",6
"M",50,933,"F","Y",3
"M",50,893,"F","Y",1
"M",50,902,"F","A",6
"M",50,409,"M","A",5
"M",50,596,"F","A",4
"M",50,925,"F","Y",2
"M",50,938,"M","Y",3
"M",50,926,"F","Y",3
"M",50,42,"M","A",4
"M",50,198,"F","A",3
"M",50,917,"F","A",3
"M",50,588,"M","A",3
"M",50,592,"F","A",2
"M",50,909,"M","Y",2
"M",50,890,"F","A",4
"M",50,51,"M","A",3
"M",50,44,"M","A",3
"M",50,404,"F","Y",3
"M",50,31,"F","A",2
"M",50,589,"M","A",4
"M",50,381,"M","Y",5
"M",50,916,"M","Y",2
"M",50,899,"F","A",5
"M",50,942,"M","Y",1
"M",50,50,"M","A",3
"M",50,406,"F","Y",4
"M",50,941,"M","A",4
"M",50,1,"M","A",4
"M",50,580,"F","A",3
"M",50,170,"F","A",1
"M",50,910,"F","A",3
"M",50,900,"M","Y",1
"M",50,578,"M","A",1
"M",50,208,"F","A",2
"M",50,36,"M","A",4
"M",50,905,"M","A",3
"M",50,934,"F","A",2
"M",50,202,"F","Y",3
"M",50,945,"M","A",3
"M",50,897,"F","A",3
"M",50,85,"F","Y",2
"M",50,918,"M","A",4
"M",50,382,"F","Y",5
"M",50,485,"F","A",5
"M",50,892,"F","Y",5
"M",50,940,"F","A",2
"M",50,914,"M","Y",4
"M",50,203,"F","A",2
"M",50,935,"F","A",4
"M",50,62,"M","Y",3
"M",50,911,"F","Y",4
"M",50,281,"F","A",2
"M",50,906,"M","Y",2
"M",50,895,"F","A",4
"M",50,913,"M","Y",3
"M",50,894,"M","Y",2
"M",50,79,"F","A",4
"M",50,55,"F","A",2
"M",50,18,"F","A",1
"M",50,896,"F","A",1
"M",50,930,"M","Y",3
"M",50,405,"F","Y",3
"M",50,908,"M","A",2
"M",50,936,"M","A",5
"M",50,242,"M","Y",3
"M",50,932,"F","Y",3
"M",50,24,"M","A",2
"M",50,937,"F","Y",2
"M",50,49,"M","Y",4
"M",50,432,"M","Y",3
"M",50,912,"M","A",3
"M",50,251,"M","A",2
"M",50,3,"F","A",1
"M",51,943,"M","Y",4
"M",51,42,"M","A",5
"M",51,893,"F","Y",3
"M",51,922,"M","Y",6
"M",51,44,"M","A",4
"M",51,592,"F","A",4
"M",51,36,"M","A",3
"M",51,926,"F","Y",2
"M",51,917,"F","A",5
"M",51,588,"M","A",4
"M",51,945,"M","A",4
"M",51,927,"F","Y",4
"M",51,382,"F","Y",6
"M",51,1,"M","A",5
"M",51,589,"M","A",4
"M",51,404,"F","Y",4
"M",51,198,"F","A",3
"M",51,900,"M","Y",3
"M",51,915,"F","Y",5
"M",51,901,"M","Y",5
"M",51,203,"F","A",5
"M",51,934,"F","A",5
"M",51,930,"M","Y",4
"M",51,890,"F","A",5
"M",51,925,"F","Y",3
"M",51,580,"F","A",3
"M",51,906,"M","Y",3
"M",51,18,"F","A",6
"M",51,942,"M","Y",1
"M",51,899,"F","A",3
"M",51,381,"M","Y",4
"M",51,79,"F","A",6
"M",51,911,"F","Y",5
"M",51,406,"F","Y",5
"M",51,908,"M","A",5
"M",51,902,"F","A",5
"M",51,85,"F","Y",5
"M",51,918,"M","A",4
"M",51,170,"F","A",5
"M",51,910,"F","A",5
"M",51,31,"F","A",4
"M",51,208,"F","A",4
"M",51,169,"F","A",4
"M",51,50,"M","A",4
"M",51,916,"M","Y",5
"M",51,923,"F","Y",5
"M",51,405,"F","Y",4
"M",51,897,"F","A",3
"M",51,909,"M","Y",4
"M",51,895,"F","A",6
"M",51,281,"F","A",4
"M",51,485,"F","A",4
"M",51,933,"F","Y",4
"M",51,892,"F","Y",5
"M",51,24,"M","A",5
"M",51,596,"F","A",3
"M",51,904,"M","A",4
"M",51,62,"M","Y",4
"M",51,202,"F","Y",4
"M",51,251,"M","A",3
"M",51,432,"M","Y",3
"M",51,937,"F","Y",3
"M",51,3,"F","A",3
"M",51,896,"F","A",4
"M",51,914,"M","Y",5
"M",51,578,"M","A",5
"M",51,940,"F","A",2
"M",51,51,"M","A",4
"M",51,912,"M","A",3
"M",51,913,"M","Y",3
"M",51,409,"M","A",4
"M",51,905,"M","A",3
"M",51,894,"M","Y",3
"M",51,936,"M","A",5
"M",51,55,"F","A",3
"M",51,938,"M","Y",3
"M",51,935,"F","A",5
"M",51,49,"M","Y",3
"M",51,941,"M","A",4
"M",51,242,"M","Y",4
"M",51,932,"F","Y",5
"M",52,198,"F","A",2
"M",52,901,"M","Y",3
"M",52,404,"F","Y",5
"M",52,1,"M","A",4
"M",52,890,"F","A",6
"M",52,79,"F","A",7
"M",52,592,"F","A",7
"M",52,917,"F","A",2
"M",52,42,"M","A",7
"M",52,893,"F","Y",1
"M",52,934,"F","A",4
"M",52,169,"F","A",5
"M",52,926,"F","Y",4
"M",52,933,"F","Y",3
"M",52,44,"M","A",5
"M",52,589,"M","A",3
"M",52,900,"M","Y",6
"M",52,381,"M","Y",3
"M",52,588,"M","A",5
"M",52,918,"M","A",5
"M",52,906,"M","Y",4
"M",52,18,"F","A",6
"M",52,202,"F","Y",5
"M",52,895,"F","A",6
"M",52,925,"F","Y",2
"M",52,382,"F","Y",5
"M",52,910,"F","A",3
"M",52,281,"F","A",5
"M",52,208,"F","A",4
"M",52,36,"M","A",5
"M",52,942,"M","Y",2
"M",52,911,"F","Y",4
"M",52,406,"F","Y",5
"M",52,938,"M","Y",2
"M",52,909,"M","Y",6
"M",52,913,"M","Y",3
"M",52,941,"M","A",4
"M",52,897,"F","A",5
"M",52,85,"F","Y",6
"M",52,915,"F","Y",7
"M",52,578,"M","A",4
"M",52,899,"F","A",4
"M",52,914,"M","Y",6
"M",52,485,"F","A",5
"M",52,902,"F","A",7
"M",52,922,"M","Y",7
"M",52,904,"M","A",5
"M",52,930,"M","Y",4
"M",52,203,"F","A",4
"M",52,3,"F","A",2
"M",52,937,"F","Y",7
"M",52,580,"F","A",5
"M",52,170,"F","A",3
"M",52,242,"M","Y",5
"M",52,892,"F","Y",5
"M",52,894,"M","Y",4
"M",52,49,"M","Y",5
"M",52,916,"M","Y",5
"M",52,62,"M","Y",5
"M",52,940,"F","A",2
"M",52,905,"M","A",4
"M",52,908,"M","A",4
"M",52,51,"M","A",3
"M",52,50,"M","A",4
"M",52,936,"M","A",3
"M",52,251,"M","A",1
"M",52,31,"F","A",3
"M",52,896,"F","A",7
"M",52,55,"F","A",3
"M",52,923,"F","Y",5
"M",52,409,"M","A",5
"M",52,943,"M","Y",3
"M",52,912,"M","A",5
"M",52,432,"M","Y",6
"M",52,24,"M","A",4
"M",52,945,"M","A",5
"M",52,932,"F","Y",2
"M",52,935,"F","A",5
"M",52,596,"F","A",4
"M",52,927,"F","Y",2
"M",52,405,"F","Y",4
"M",53,592,"F","A",4
"M",53,242,"M","Y",4
"M",53,893,"F","Y",5
"M",53,926,"F","Y",4
"M",53,404,"F","Y",4
"M",53,901,"M","Y",6
"M",53,198,"F","A",6
"M",53,917,"F","A",2
"M",53,44,"M","A",4
"M",53,918,"M","A",5
"M",53,588,"M","A",5
"M",53,902,"F","A",6
"M",53,18,"F","A",7
"M",53,913,"M","Y",5
"M",53,925,"F","Y",3
"M",53,169,"F","A",5
"M",53,900,"M","Y",5
"M",53,892,"F","Y",5
"M",53,1,"M","A",4
"M",53,941,"M","A",6
"M",53,906,"M","Y",5
"M",53,916,"M","Y",6
"M",53,203,"F","A",3
"M",53,589,"M","A",6
"M",53,890,"F","A",4
"M",53,909,"M","Y",5
"M",53,382,"F","Y",6
"M",53,897,"F","A",6
"M",53,170,"F","A",4
"M",53,42,"M","A",6
"M",53,36,"M","A",5
"M",53,934,"F","A",4
"M",53,79,"F","A",7
"M",53,381,"M","Y",3
"M",53,406,"F","Y",5
"M",53,894,"M","Y",5
"M",53,908,"M","A",4
"M",53,935,"F","A",5
"M",53,85,"F","Y",5
"M",53,251,"M","A",4
"M",53,910,"F","A",4
"M",53,580,"F","A",5
"M",53,933,"F","Y",5
"M",53,899,"F","A",5
"M",53,485,"F","A",5
"M",53,432,"M","Y",4
"M",53,596,"F","A",5
"M",53,904,"M","A",4
"M",53,930,"M","Y",5
"M",53,938,"M","Y",4
"M",53,895,"F","A",6
"M",53,281,"F","A",4
"M",53,896,"F","A",6
"M",53,915,"F","Y",4
"M",53,578,"M","A",6
"M",53,940,"F","A",3
"M",53,202,"F","Y",5
"M",53,62,"M","Y",5
"M",53,911,"F","Y",5
"M",53,942,"M","Y",4
"M",53,24,"M","A",4
"M",53,923,"F","Y",3
"M",53,3,"F","A",5
"M",53,50,"M","A",5
"M",53,208,"F","A",4
"M",53,55,"F","A",3
"M",53,905,"M","A",5
"M",53,31,"F","A",4
"M",53,912,"M","A",5
"M",53,405,"F","Y",5
"M",53,49,"M","Y",4
"M",53,943,"M","Y",3
"M",53,914,"M","Y",7
"M",53,51,"M","A",6
"M",53,409,"M","A",6
"M",53,937,"F","Y",6
"M",53,927,"F","Y",5
"M",53,945,"M","A",6
"M",53,922,"M","Y",7
"M",53,932,"F","Y",5
"M",53,936,"M","A",6
"M",54,404,"F","Y",6
"M",54,242,"M","Y",5
"M",54,917,"F","A",2
"M",54,44,"M","A",5
"M",54,901,"M","Y",6
"M",54,62,"M","Y",6
"M",54,933,"F","Y",6
"M",54,911,"F","Y",6
"M",54,930,"M","Y",7
"M",54,50,"M","A",6
"M",54,198,"F","A",7
"M",54,169,"F","A",6
"M",54,42,"M","A",5
"M",54,926,"F","Y",6
"M",54,941,"M","A",6
"M",54,79,"F","A",5
"M",54,918,"M","A",6
"M",54,432,"M","Y",5
"M",54,906,"M","Y",4
"M",54,596,"F","A",6
"M",54,909,"M","Y",6
"M",54,922,"M","Y",6
"M",54,406,"F","Y",7
"M",54,913,"M","Y",4
"M",54,925,"F","Y",6
"M",54,170,"F","A",4
"M",54,900,"M","Y",6
"M",54,892,"F","Y",6
"M",54,55,"F","A",7
"M",54,940,"F","A",4
"M",54,381,"M","Y",5
"M",54,912,"M","A",7
"M",54,1,"M","A",6
"M",54,927,"F","Y",4
"M",54,893,"F","Y",6
"M",54,382,"F","Y",6
"M",54,923,"F","Y",7
"M",54,895,"F","A",5
"M",54,18,"F","A",7
"M",54,251,"M","A",5
"M",54,85,"F","Y",6
"M",54,910,"F","A",1
"M",54,36,"M","A",1
"M",54,890,"F","A",7
"M",54,203,"F","A",5
"M",54,916,"M","Y",4
"M",54,578,"M","A",7
"M",54,592,"F","A",7
"M",54,31,"F","A",5
"M",54,3,"F","A",3
"M",54,580,"F","A",7
"M",54,899,"F","A",6
"M",54,938,"M","Y",5
"M",54,208,"F","A",3
"M",54,915,"F","Y",7
"M",54,904,"M","A",6
"M",54,405,"F","Y",6
"M",54,202,"F","Y",6
"M",54,589,"M","A",3
"M",54,932,"F","Y",2
"M",54,908,"M","A",6
"M",54,897,"F","A",7
"M",54,281,"F","A",7
"M",54,943,"M","Y",3
"M",54,409,"M","A",6
"M",54,942,"M","Y",5
"M",54,934,"F","A",4
"M",54,905,"M","A",7
"M",54,902,"F","A",7
"M",54,935,"F","A",7
"M",54,24,"M","A",5
"M",54,894,"M","Y",2
"M",54,937,"F","Y",7
"M",54,945,"M","A",5
"M",54,936,"M","A",6
"M",54,49,"M","Y",5
"M",54,914,"M","Y",7
"M",54,896,"F","A",6
"M",54,588,"M","A",6
"M",54,485,"F","A",7
"M",54,51,"M","A",5
"M",55,198,"F","A",2
"M",55,901,"M","Y",3
"M",55,44,"M","A",3
"M",55,79,"F","A",3
"M",55,940,"F","A",3
"M",55,917,"F","A",2
"M",55,918,"M","A",5
"M",55,911,"F","Y",4
"M",55,404,"F","Y",4
"M",55,892,"F","Y",3
"M",55,578,"M","A",2
"M",55,926,"F","Y",3
"M",55,900,"M","Y",3
"M",55,941,"M","A",5
"M",55,170,"F","A",1
"M",55,42,"M","A",4
"M",55,169,"F","A",3
"M",55,50,"M","A",3
"M",55,62,"M","Y",3
"M",55,933,"F","Y",2
"M",55,930,"M","Y",4
"M",55,382,"F","Y",1
"M",55,203,"F","A",2
"M",55,909,"M","Y",3
"M",55,251,"M","A",1
"M",55,432,"M","Y",1
"M",55,85,"F","Y",4
"M",55,897,"F","A",1
"M",55,381,"M","Y",2
"M",55,942,"M","Y",1
"M",55,890,"F","A",4
"M",55,906,"M","Y",3
"M",55,938,"M","Y",2
"M",55,242,"M","Y",3
"M",55,49,"M","Y",1
"M",55,902,"F","A",1
"M",55,913,"M","Y",3
"M",55,405,"F","Y",3
"M",55,925,"F","Y",2
"M",55,208,"F","A",2
"M",55,409,"M","A",5
"M",55,910,"F","A",1
"M",55,36,"M","A",2
"M",55,596,"F","A",2
"M",55,899,"F","A",1
"M",55,916,"M","Y",3
"M",55,943,"M","Y",3
"M",55,1,"M","A",4
"M",55,893,"F","Y",2
"M",55,406,"F","Y",3
"M",55,915,"F","Y",1
"M",55,589,"M","A",4
"M",55,281,"F","A",2
"M",55,18,"F","A",1
"M",55,580,"F","A",3
"M",55,932,"F","Y",1
"M",55,592,"F","A",1
"M",55,55,"F","A",2
"M",55,31,"F","A",1
"M",55,904,"M","A",4
"M",55,927,"F","Y",2
"M",55,912,"M","A",3
"M",55,202,"F","Y",2
"M",55,905,"M","A",3
"M",55,923,"F","Y",6
"M",55,908,"M","A",1
"M",55,895,"F","A",4
"M",55,934,"F","A",3
"M",55,937,"F","Y",2
"M",55,945,"M","A",3
"M",55,936,"M","A",4
"M",55,24,"M","A",2
"M",55,922,"M","Y",5
"M",55,894,"M","Y",2
"M",55,935,"F","A",1
"M",55,3,"F","A",1
"M",55,914,"M","Y",5
"M",55,51,"M","A",3
"M",55,485,"F","A",1
"M",55,896,"F","A",1
"M",55,588,"M","A",2
"M",56,941,"M","A",5
"M",56,900,"M","Y",1
"M",56,44,"M","A",5
"M",56,911,"F","Y",5
"M",56,925,"F","Y",4
"M",56,404,"F","Y",5
"M",56,170,"F","A",4
"M",56,906,"M","Y",5
"M",56,896,"F","A",6
"M",56,897,"F","A",4
"M",56,901,"M","Y",5
"M",56,242,"M","Y",5
"M",56,203,"F","A",5
"M",56,382,"F","Y",4
"M",56,42,"M","A",7
"M",56,208,"F","A",4
"M",56,18,"F","A",6
"M",56,938,"M","Y",3
"M",56,432,"M","Y",5
"M",56,892,"F","Y",6
"M",56,890,"F","A",5
"M",56,902,"F","A",5
"M",56,927,"F","Y",4
"M",56,930,"M","Y",4
"M",56,202,"F","Y",5
"M",56,909,"M","Y",7
"M",56,31,"F","A",4
"M",56,940,"F","A",4
"M",56,932,"F","Y",6
"M",56,917,"F","A",3
"M",56,918,"M","A",6
"M",56,916,"M","Y",3
"M",56,933,"F","Y",5
"M",56,578,"M","A",4
"M",56,198,"F","A",6
"M",56,926,"F","Y",5
"M",56,580,"F","A",6
"M",56,50,"M","A",5
"M",56,588,"M","A",5
"M",56,589,"M","A",3
"M",56,895,"F","A",4
"M",56,910,"F","A",2
"M",56,251,"M","A",5
"M",56,945,"M","A",6
"M",56,908,"M","A",6
"M",56,894,"M","Y",3
"M",56,55,"F","A",3
"M",56,405,"F","Y",5
"M",56,79,"F","A",4
"M",56,904,"M","A",4
"M",56,406,"F","Y",5
"M",56,923,"F","Y",6
"M",56,24,"M","A",6
"M",56,915,"F","Y",3
"M",56,905,"M","A",5
"M",56,592,"F","A",5
"M",56,36,"M","A",2
"M",56,942,"M","Y",2
"M",56,49,"M","Y",4
"M",56,922,"M","Y",4
"M",56,3,"F","A",4
"M",56,943,"M","Y",3
"M",56,281,"F","A",5
"M",56,169,"F","A",6
"M",56,937,"F","Y",6
"M",56,596,"F","A",5
"M",56,899,"F","A",4
"M",56,1,"M","A",5
"M",56,485,"F","A",6
"M",56,85,"F","Y",5
"M",56,935,"F","A",6
"M",56,936,"M","A",5
"M",56,914,"M","Y",5
"M",56,409,"M","A",6
"M",56,51,"M","A",5
"M",56,62,"M","Y",6
"M",56,912,"M","A",6
"M",56,913,"M","Y",3
"M",56,381,"M","Y",5
"M",56,893,"F","Y",3
"M",56,934,"F","A",3
"M",57,208,"F","A",2
"M",57,925,"F","Y",4
"M",57,251,"M","A",4
"M",57,917,"F","A",2
"M",57,36,"M","A",4
"M",57,242,"M","Y",3
"M",57,901,"M","Y",1
"M",57,941,"M","A",4
"M",57,927,"F","Y",2
"M",57,42,"M","A",4
"M",57,890,"F","A",5
"M",57,909,"M","Y",2
"M",57,589,"M","A",3
"M",57,203,"F","A",2
"M",57,381,"M","Y",4
"M",57,596,"F","A",4
"M",57,940,"F","A",2
"M",57,202,"F","Y",2
"M",57,404,"F","Y",4
"M",57,892,"F","Y",4
"M",57,900,"M","Y",4
"M",57,926,"F","Y",3
"M",57,918,"M","A",5
"M",57,3,"F","A",2
"M",57,904,"M","A",2
"M",57,281,"F","A",3
"M",57,170,"F","A",3
"M",57,31,"F","A",2
"M",57,382,"F","Y",4
"M",57,938,"M","Y",3
"M",57,910,"F","A",4
"M",57,896,"F","A",4
"M",57,906,"M","Y",3
"M",57,911,"F","Y",3
"M",57,79,"F","A",3
"M",57,405,"F","Y",4
"M",57,49,"M","Y",2
"M",57,50,"M","A",2
"M",57,930,"M","Y",3
"M",57,588,"M","A",3
"M",57,409,"M","A",6
"M",57,932,"F","Y",3
"M",57,908,"M","A",3
"M",57,894,"M","Y",3
"M",57,945,"M","A",5
"M",57,916,"M","Y",5
"M",57,899,"F","A",5
"M",57,44,"M","A",3
"M",57,1,"M","A",5
"M",57,580,"F","A",4
"M",57,912,"M","A",3
"M",57,943,"M","Y",4
"M",57,914,"M","Y",5
"M",57,893,"F","Y",3
"M",57,18,"F","A",3
"M",57,905,"M","A",6
"M",57,592,"F","A",1
"M",57,897,"F","A",4
"M",57,933,"F","Y",3
"M",57,55,"F","A",5
"M",57,578,"M","A",5
"M",57,913,"M","Y",3
"M",57,406,"F","Y",3
"M",57,902,"F","A",2
"M",57,85,"F","Y",3
"M",57,915,"F","Y",6
"M",57,923,"F","Y",2
"M",57,937,"F","Y",1
"M",57,895,"F","A",5
"M",57,935,"F","A",1
"M",57,485,"F","A",3
"M",57,198,"F","A",2
"M",57,432,"M","Y",3
"M",57,51,"M","A",4
"M",57,922,"M","Y",5
"M",57,942,"M","Y",1
"M",57,934,"F","A",2
"M",57,169,"F","A",4
"M",57,62,"M","Y",4
"M",57,24,"M","A",2
"M",57,936,"M","A",6
"M",58,242,"M","Y",4
"M",58,251,"M","A",6
"M",58,36,"M","A",6
"M",58,910,"F","A",5
"M",58,940,"F","A",4
"M",58,902,"F","A",4
"M",58,930,"M","Y",4
"M",58,44,"M","A",5
"M",58,927,"F","Y",4
"M",58,42,"M","A",6
"M",58,596,"F","A",2
"M",58,588,"M","A",5
"M",58,50,"M","A",5
"M",58,203,"F","A",6
"M",58,925,"F","Y",6
"M",58,409,"M","A",5
"M",58,917,"F","A",2
"M",58,890,"F","A",6
"M",58,922,"M","Y",5
"M",58,382,"F","Y",6
"M",58,900,"M","Y",3
"M",58,926,"F","Y",3
"M",58,381,"M","Y",3
"M",58,901,"M","Y",3
"M",58,580,"F","A",7
"M",58,1,"M","A",5
"M",58,941,"M","A",4
"M",58,589,"M","A",3
"M",58,895,"F","A",5
"M",58,909,"M","Y",6
"M",58,932,"F","Y",7
"M",58,896,"F","A",4
"M",58,432,"M","Y",5
"M",58,897,"F","A",4
"M",58,208,"F","A",5
"M",58,49,"M","Y",4
"M",58,79,"F","A",5
"M",58,912,"M","A",5
"M",58,406,"F","Y",5
"M",58,904,"M","A",4
"M",58,24,"M","A",6
"M",58,915,"F","Y",1
"M",58,198,"F","A",4
"M",58,18,"F","A",7
"M",58,916,"M","Y",5
"M",58,938,"M","Y",2
"M",58,899,"F","A",4
"M",58,918,"M","A",3
"M",58,404,"F","Y",4
"M",58,405,"F","Y",4
"M",58,942,"M","Y",6
"M",58,934,"F","A",6
"M",58,913,"M","Y",4
"M",58,170,"F","A",3
"M",58,31,"F","A",6
"M",58,937,"F","Y",2
"M",58,945,"M","A",6
"M",58,202,"F","Y",4
"M",58,905,"M","A",5
"M",58,592,"F","A",5
"M",58,892,"F","Y",6
"M",58,578,"M","A",2
"M",58,906,"M","Y",5
"M",58,914,"M","Y",5
"M",58,62,"M","Y",5
"M",58,85,"F","Y",4
"M",58,281,"F","A",2
"M",58,908,"M","A",4
"M",58,169,"F","A",4
"M",58,894,"M","Y",3
"M",58,51,"M","A",3
"M",58,893,"F","Y",1
"M",58,923,"F","Y",5
"M",58,933,"F","Y",4
"M",58,485,"F","A",5
"M",58,3,"F","A",4
"M",58,55,"F","A",5
"M",58,935,"F","A",3
"M",58,943,"M","Y",5
"M",58,911,"F","Y",5
"M",58,936,"M","A",5
"M",59,31,"F","A",5
"M",59,405,"F","Y",5
"M",59,927,"F","Y",6
"M",59,932,"F","Y",4
"M",59,904,"M","A",4
"M",59,242,"M","Y",4
"M",59,925,"F","Y",3
"M",59,892,"F","Y",6
"M",59,941,"M","A",5
"M",59,922,"M","Y",5
"M",59,49,"M","Y",2
"M",59,940,"F","A",5
"M",59,933,"F","Y",5
"M",59,406,"F","Y",3
"M",59,917,"F","A",4
"M",59,918,"M","A",5
"M",59,55,"F","A",7
"M",59,409,"M","A",5
"M",59,36,"M","A",5
"M",59,910,"F","A",6
"M",59,900,"M","Y",5
"M",59,208,"F","A",5
"M",59,926,"F","Y",3
"M",59,912,"M","A",6
"M",59,485,"F","A",5
"M",59,930,"M","Y",6
"M",59,588,"M","A",6
"M",59,937,"F","Y",6
"M",59,589,"M","A",4
"M",59,18,"F","A",6
"M",59,938,"M","Y",5
"M",59,202,"F","Y",4
"M",59,592,"F","A",6
"M",59,62,"M","Y",6
"M",59,911,"F","Y",6
"M",59,578,"M","A",6
"M",59,404,"F","Y",5
"M",59,901,"M","Y",3
"M",59,923,"F","Y",7
"M",59,893,"F","Y",5
"M",59,170,"F","A",4
"M",59,894,"M","Y",3
"M",59,3,"F","A",2
"M",59,281,"F","A",3
"M",59,896,"F","A",6
"M",59,945,"M","A",4
"M",59,381,"M","Y",6
"M",59,382,"F","Y",6
"M",59,906,"M","Y",4
"M",59,79,"F","A",5
"M",59,942,"M","Y",2
"M",59,1,"M","A",7
"M",59,935,"F","A",5
"M",59,913,"M","Y",4
"M",59,198,"F","A",6
"M",59,936,"M","A",5
"M",59,895,"F","A",5
"M",59,909,"M","Y",6
"M",59,899,"F","A",6
"M",59,251,"M","A",5
"M",59,890,"F","A",6
"M",59,42,"M","A",7
"M",59,169,"F","A",4
"M",59,51,"M","A",5
"M",59,580,"F","A",6
"M",59,902,"F","A",6
"M",59,908,"M","A",5
"M",59,85,"F","Y",7
"M",59,914,"M","Y",7
"M",59,915,"F","Y",6
"M",59,432,"M","Y",5
"M",59,24,"M","A",6
"M",59,905,"M","A",4
"M",59,897,"F","A",6
"M",59,50,"M","A",4
"M",59,916,"M","Y",3
"M",59,943,"M","Y",4
"M",59,934,"F","A",6
"M",59,203,"F","A",6
"M",59,44,"M","A",6
"M",59,596,"F","A",5
"M",6,900,"M","Y",5
"M",6,592,"F","A",2
"M",6,49,"M","Y",6
"M",6,940,"F","A",6
"M",6,937,"F","Y",3
"M",6,935,"F","A",1
"M",6,1,"M","A",5
"M",6,589,"M","A",4
"M",6,895,"F","A",3
"M",6,917,"F","A",6
"M",6,938,"M","Y",5
"M",6,942,"M","Y",6
"M",6,203,"F","A",5
"M",6,896,"F","A",5
"M",6,170,"F","A",4
"M",6,85,"F","Y",3
"M",6,405,"F","Y",5
"M",6,382,"F","Y",5
"M",6,933,"F","Y",4
"M",6,890,"F","A",7
"M",6,936,"M","A",5
"M",6,926,"F","Y",5
"M",6,945,"M","A",5
"M",6,242,"M","Y",4
"M",6,906,"M","Y",3
"M",6,588,"M","A",4
"M",6,404,"F","Y",6
"M",6,169,"F","A",5
"M",6,381,"M","Y",6
"M",6,930,"M","Y",3
"M",6,202,"F","Y",4
"M",6,904,"M","A",5
"M",6,893,"F","Y",6
"M",6,923,"F","Y",6
"M",6,18,"F","A",5
"M",6,901,"M","Y",6
"M",6,44,"M","A",6
"M",6,198,"F","A",6
"M",6,914,"M","Y",6
"M",6,913,"M","Y",4
"M",6,580,"F","A",6
"M",6,251,"M","A",7
"M",6,908,"M","A",4
"M",6,42,"M","A",4
"M",6,925,"F","Y",5
"M",6,24,"M","A",4
"M",6,934,"F","A",1
"M",6,894,"M","Y",2
"M",6,36,"M","A",6
"M",6,79,"F","A",4
"M",6,31,"F","A",6
"M",6,897,"F","A",6
"M",6,922,"M","Y",2
"M",6,943,"M","Y",4
"M",6,62,"M","Y",5
"M",6,596,"F","A",5
"M",6,432,"M","Y",7
"M",6,911,"F","Y",7
"M",6,918,"M","A",6
